,strategy_risk
2024-12-13,15217940.969818419
2024-12-16,15251549.050228521
2024-12-17,15274202.995323319
2024-12-18,14820177.011339204
2024-12-19,14856570.357393652
2024-12-20,15063189.816390112
2024-12-23,15058035.687074218
2024-12-24,15246223.397269074
2024-12-26,15240224.239375202
2024-12-27,15028539.907277256
2024-12-30,14840233.806084644
2024-12-31,14784014.688508023
2025-01-02,14766012.166516347
2025-01-03,14975474.636048403
2025-01-06,14980714.449571427
2025-01-07,14736964.434583977
2025-01-08,14680987.895004744
2025-01-10,14554377.322810829
2025-01-13,14478633.464374697
2025-01-14,14497548.272096056
2025-01-15,14707099.105432587
2025-01-16,14703509.915404256
2025-01-17,14829835.085407829
2025-01-21,14932094.008400122
2025-01-22,15093944.710781533
2025-01-23,15178741.993841993
2025-01-24,15182855.084904557
2025-01-27,14977413.834841384
2025-01-28,15222847.341801483
2025-01-29,15196607.810568305
2025-01-30,15269254.725794977
2025-01-31,15306293.988267645
2025-02-03,15329263.875406323
2025-02-04,15622126.111633295
2025-02-05,15608863.982617538
2025-02-06,15687389.0180977
2025-02-07,15594620.339072153
2025-02-10,15642290.090857377
2025-02-11,15457529.735569522
2025-02-12,15596367.147000642
2025-02-13,15782775.306830345
2025-02-14,15772108.112817148
2025-02-18,15700241.611827407
2025-02-19,15648538.716898175
2025-02-20,15482605.91713196
2025-02-21,15221192.324686658
2025-02-24,15005837.629667828
2025-02-25,14807022.814546961
2025-02-26,14873802.368990049
2025-02-27,14713431.193726478
2025-02-28,14879955.069418645
2025-03-03,14765152.178167082
2025-03-04,14683093.22594084
2025-03-05,14891085.226412732
2025-03-06,14787399.32118068
2025-03-07,14852682.503904881
2025-03-10,14531009.450924411
2025-03-11,14618397.007724797
2025-03-12,14674358.325834835
2025-03-13,14597712.973425204
2025-03-14,14846903.851767832
2025-03-17,14980119.322323034
2025-03-18,14825759.642465862
2025-03-19,14869845.750421569
2025-03-20,14762963.94973139
2025-03-21,14760743.343881134
2025-03-24,14875807.121291276
2025-03-25,14852744.008546943
2025-03-26,14779328.079613471
2025-03-27,14764663.61029522
2025-03-28,14630101.017775195
2025-03-31,14649484.463946082
2025-04-01,14659434.523013439
2025-04-02,14623559.042703947
2025-04-03,14522873.546069391
2025-04-04,14183733.327925764
2025-04-07,14027635.563460056
2025-04-08,13896115.07939178
2025-04-09,14163263.677585615
2025-04-10,14046738.787859244
2025-04-11,14130784.251205614
2025-04-14,14230723.373767236
2025-04-15,14201870.682283428
2025-04-16,14129607.495760035
2025-04-17,14210973.588677881
2025-04-21,14175388.240952406
2025-04-22,14311864.631187659
2025-04-23,14342039.895784661
2025-04-24,14399765.415552037
2025-04-25,14389576.361737026
2025-04-28,14383756.297572197
2025-04-29,14396649.8778034
2025-04-30,14382573.915280184
2025-05-01,14363424.668759592
2025-05-02,14437310.030286254
2025-05-05,14438042.977504546
2025-05-06,14374638.873151006
2025-05-07,14375086.51261273
2025-05-08,14410570.533539392
2025-05-09,14395284.855675641
2025-05-12,14423779.07656185
2025-05-13,14479875.760973988
2025-05-14,14500093.662967393
2025-05-15,14493810.091170458
2025-05-16,14510945.879333038
2025-05-19,14496654.138025606
2025-05-20,14495938.354965251
2025-05-21,14462504.587602066
2025-05-22,14455360.282155003
2025-05-23,14464005.428376831
2025-05-27,14469452.229077747
2025-05-28,14455035.115620451
2025-05-29,14440027.354205996
2025-05-30,14484070.949265553
2025-06-02,14497766.027002338
2025-06-03,14506739.97933755
2025-06-04,14492813.950566424
2025-06-05,14425019.251982166
2025-06-06,14483026.069842383
2025-06-09,14516544.87917213
2025-06-10,14512540.111894198
2025-06-11,14534898.741760813
2025-06-12,14517752.058814535
2025-06-13,14512567.280638268
2025-06-16,14543640.781560278
2025-06-17,14517823.297018489
2025-06-18,14527137.910902549
2025-06-20,14525994.496586706
2025-06-23,14546231.924853079
2025-06-24,14574379.01711075
2025-06-25,14560512.619566113
2025-06-26,14598639.523230515
2025-06-27,14551369.227581525
2025-06-30,14619863.095797183
2025-07-01,14523209.510597944
2025-07-02,14654007.962912958
2025-07-03,14667474.814775279
2025-07-07,14650347.826445255
2025-07-08,14618023.42496481
2025-07-09,14699375.115612773
2025-07-10,14721215.554715497
2025-07-11,14684769.919744754
2025-07-14,14725407.135667734
2025-07-15,14727182.627043406
2025-07-16,14793464.623027625
2025-07-17,14880919.643247653
2025-07-18,14884491.74751962
2025-07-21,14847653.598844662
2025-07-22,14750194.046248864
2025-07-23,14757255.811864156
2025-07-24,14774085.853978593
2025-07-25,14802282.681674927
2025-07-28,14806132.659326015
2025-07-29,14767136.396207035
2025-07-30,14817203.439520039
2025-07-31,14781853.762766134
2025-08-01,14341527.403852487
2025-08-04,14731020.812720308
2025-08-05,14612752.318913722
2025-08-06,14555232.174833639
2025-08-07,14645696.72086075
2025-08-08,14705221.564922644
2025-08-11,14648185.92646948
2025-08-12,14837026.567132188
2025-08-13,14741275.55913624
2025-08-14,14751872.276470894
2025-08-15,14763914.332856745
2025-08-18,14776179.3837416
2025-08-19,14297960.237297386
2025-08-20,14205118.4140214
2025-08-21,14165498.687503908
2025-08-22,14396327.90779087
2025-08-25,14321116.744771807
2025-08-26,14378206.76333508
2025-08-27,14377650.536171898
2025-08-28,14652059.42573267
2025-08-29,14358542.828389574
2025-09-02,14265961.81864611
2025-09-03,14328885.235453617
2025-09-04,14391138.032235688
2025-09-05,14353252.196691804
2025-09-08,14579191.455398742
2025-09-09,14745987.170965066
2025-09-10,15185944.107325496
2025-09-11,15252144.939703444
2025-09-12,15179106.419296911
2025-09-15,15351992.572570214
2025-09-16,15423690.973264964
2025-09-17,15414239.404839622
2025-09-18,15594487.357274622
2025-09-19,15681312.263396299
2025-09-22,15780664.7133042
2025-09-23,15733362.114759602
2025-09-24,15768424.984633226
2025-09-25,15673481.90855643
2025-09-26,15678640.056419337
2025-09-29,15811102.758776903
2025-09-30,15882676.746104715
2025-10-01,16199448.65188625
2025-10-02,16612740.262957992
2025-10-03,16730034.68490527
2025-10-06,16951895.187705748
2025-10-07,16823101.153216124
2025-10-08,16943691.706067048
2025-10-09,16929339.026727576
2025-10-10,16159943.428321771
2025-10-13,16974573.634461872
2025-10-14,16848131.692728046
2025-10-15,17122225.006504536
2025-10-16,16854406.77023716
2025-10-17,16854489.238333758
2025-10-20,17039566.497075196
2025-10-21,16718874.955917152
2025-10-22,16432841.41326437
2025-10-23,16878088.732462432
2025-10-24,17105905.460300207
2025-10-27,17533636.051032558
2025-10-28,17464533.51092546
2025-10-29,17746738.42407725
2025-10-30,17645067.048725117
2025-10-31,17752377.244811397
2025-11-03,17686875.29121724
2025-11-04,17107052.4038229
2025-11-05,17553542.93365665
2025-11-06,17302819.80683161
2025-11-07,17266672.75398957
2025-11-10,17596668.941944007
2025-11-11,17423937.84070414
2025-11-12,17299321.160050344
2025-11-13,16786358.598943427
2025-11-14,16832942.911838222
2025-11-17,16735770.502621887
2025-11-18,16640765.071566366
2025-11-19,16714189.553821063
2025-11-20,16092202.706754183
2025-11-21,16349831.780935185
2025-11-24,17051743.033647772
2025-11-25,17108599.9976287
2025-11-26,17241513.845557515
2025-11-28,17529962.66355424
2025-12-01,17456090.142162796
2025-12-02,17555114.375867855
2025-12-03,17668983.73117824
2025-12-04,17507046.959790792
2025-12-05,17614056.641005527
2025-12-08,17557184.13364666
2025-12-09,17616268.404848915
2025-12-10,17750963.533459757
2025-12-11,17635333.59302344
2025-12-12,17407339.71428446
2025-12-15,17344401.780439954
2025-12-16,17235151.187583838
2025-12-17,17011736.92144017
2025-12-18,17282537.724273887
2025-12-19,17498811.226941545
2025-12-22,17633425.133157987
2025-12-23,17655288.13314037
2025-12-24,17736524.87977446
2025-12-26,17708583.26538574
2025-12-29,17778948.88255762
2025-12-30,17773195.499411095
2025-12-31,17666769.218422905
2026-01-02,17852936.06453823
2026-01-05,17893928.818202443
2026-01-06,18014186.79145761
2026-01-07,17965084.19639195
2026-01-08,17987668.925328285
2026-01-09,18098572.120690357
2026-01-12,18113217.586777303
2026-01-13,18115795.691473734
2026-01-14,18083695.553468626
2026-01-15,18090434.91679545
2026-01-16,18153713.114107948
2026-01-20,18050529.051700726
2026-01-21,18238964.857922964
2026-01-22,18292787.504145656
2026-01-23,18270439.144356154
2026-01-26,18270121.6551111
2026-01-27,18383100.892117523
2026-01-28,18450054.319600318
2026-01-29,18499337.309121456
2026-01-30,18468349.02380004
2026-02-02,18839451.52498297
2026-02-03,19035961.639531597
2026-02-04,18771679.38097195
2026-02-05,18750713.009212475
2026-02-06,18990804.50511269
2026-02-09,18902530.74263907
2026-02-10,18710471.04263669
2026-02-11,19050340.17298501
2026-02-12,19020460.53176221
2026-02-13,19023367.846558318
2026-02-17,18842358.760332096
2026-02-18,18975136.490246996
2026-02-19,18991796.601556383
2026-02-20,19117541.696102448
2026-02-23,19185237.163367577
2026-02-24,19124642.821909554
2026-02-25,19142337.95046295
2026-02-26,19045194.232849196
2026-02-27,19180233.5405773
