,strategy_return
2024-12-12,22975434.36651736
2024-12-13,23397638.772183653
2024-12-16,24100436.96698613
2024-12-17,23835531.96853381
2024-12-18,21842550.10324533
2024-12-19,21658706.02210469
2024-12-20,22395847.200633343
2024-12-23,21963654.71813979
2024-12-24,22693867.392865125
2024-12-26,22295540.141987123
2024-12-27,21443538.956240635
2024-12-30,20587329.011536103
2024-12-31,20060529.68210826
2025-01-02,20248962.8443243
2025-01-03,21488735.05543741
2025-01-06,21391786.982717637
2025-01-07,19854062.99321587
2025-01-08,19378451.70597725
2025-01-10,19005333.64651704
2025-01-13,18566144.592706226
2025-01-14,18788107.74825856
2025-01-15,19815172.60831787
2025-01-16,20021791.14125075
2025-01-17,20666646.48194261
2025-01-21,20684961.19334801
2025-01-22,21087502.214805257
2025-01-23,21334652.491711043
2025-01-24,21272574.27916564
2025-01-27,20366220.253661625
2025-01-28,21163031.887895025
2025-01-29,21389658.5718032
2025-01-30,22071520.21566011
2025-01-31,21924576.557385303
2025-02-03,22587856.4478374
2025-02-04,23319365.651817113
2025-02-05,23525886.789719373
2025-02-06,22920426.357928943
2025-02-07,22411031.511196896
2025-02-10,22094567.89206603
2025-02-11,19977398.065795008
2025-02-12,20614972.624621503
2025-02-13,21492583.113825876
2025-02-14,19678285.945400532
2025-02-18,18267035.26735493
2025-02-19,18539417.035094082
2025-02-20,18693637.820725698
2025-02-21,17574037.697103087
2025-02-24,16746079.882367447
2025-02-25,15514863.45649559
2025-02-26,15967607.910845634
2025-02-27,13927132.602696909
2025-02-28,14649702.276576586
2025-03-03,13819917.648726473
2025-03-04,13591421.323870482
2025-03-05,14293881.25752653
2025-03-06,14164818.211670583
2025-03-07,14845587.254708922
2025-03-10,13054437.556628847
2025-03-11,13259611.019334529
2025-03-12,14174602.386511764
2025-03-13,13939108.398621334
2025-03-14,16445888.066669432
2025-03-17,16402348.018599274
2025-03-18,15437262.260594875
2025-03-19,15414787.955481678
2025-03-20,14548500.446505263
2025-03-21,14723672.411275443
2025-03-24,15433006.423128104
2025-03-25,15351767.467823384
2025-03-26,14452660.771803966
2025-03-27,13779632.070634995
2025-03-28,13271927.770510469
2025-03-31,12883644.137049552
2025-04-01,12940140.446883528
2025-04-02,12865319.657795914
2025-04-03,12439718.600141887
2025-04-04,11343244.24030695
2025-04-07,11133557.147425741
2025-04-08,10668940.245341575
2025-04-09,11702325.367581656
2025-04-10,11283303.93044935
2025-04-11,11454367.383979883
2025-04-14,11771753.739199061
2025-04-15,11725296.421578513
2025-04-16,11346159.686931932
2025-04-17,11500543.392412154
2025-04-21,11309189.444337126
2025-04-22,11733772.863037372
2025-04-23,12030229.898111267
2025-04-24,12440347.248424646
2025-04-25,12435438.509678565
2025-04-28,12459693.86878709
2025-04-29,12432709.602617752
2025-04-30,12223575.562784506
2025-05-01,12281638.443318715
2025-05-02,12880825.86093951
2025-05-05,12661239.223154891
2025-05-06,12193480.695797766
2025-05-07,12103949.009091744
2025-05-08,12488418.701031579
2025-05-09,12383544.398349117
2025-05-12,12817542.249650963
2025-05-13,13971712.336406514
2025-05-14,14933949.050900146
2025-05-15,14449128.925328279
2025-05-16,14766424.858335886
2025-05-19,14447006.421470115
2025-05-20,14232297.885785561
2025-05-21,13827381.447178947
2025-05-22,13809688.479186878
2025-05-23,13683323.464166552
2025-05-27,13841995.191652548
2025-05-28,13831618.077428717
2025-05-29,13680997.042530859
2025-05-30,13871044.520600641
2025-06-02,13967207.18799623
2025-06-03,13811753.598046688
2025-06-04,13615868.173656346
2025-06-05,12567142.857630666
2025-06-06,13258767.402151335
2025-06-09,13535905.626163373
2025-06-10,13481699.377987264
2025-06-11,14087079.808834616
2025-06-12,13756405.52246772
2025-06-13,13428240.55356575
2025-06-16,13915884.556633458
2025-06-17,13514837.042214181
2025-06-18,13734191.690603865
2025-06-20,13647140.392383574
2025-06-23,13710529.148582982
2025-06-24,14062192.556852527
2025-06-25,13510311.459219623
2025-06-26,13976298.88536547
2025-06-27,13490083.776760383
2025-06-30,14328452.000300713
2025-07-01,13760153.97169488
2025-07-02,14845450.000695294
2025-07-03,14603964.868288057
2025-07-07,14651457.105839761
2025-07-08,14465283.45748243
2025-07-09,14938066.086127996
2025-07-10,15397766.129324611
2025-07-11,14882605.91540129
2025-07-14,15122694.321042249
2025-07-15,14922743.25774466
2025-07-16,15500699.681526106
2025-07-17,15917609.220625943
2025-07-18,16468905.65109633
2025-07-21,15832050.973961547
2025-07-22,15286449.117449047
2025-07-23,15402242.334052501
2025-07-24,15457671.553566352
2025-07-25,15494200.77275079
2025-07-28,15379346.036875818
2025-07-29,14871861.355950821
2025-07-30,15011939.268274657
2025-07-31,14842271.174387723
2025-08-01,13637499.495616864
2025-08-04,14249830.702784384
2025-08-05,13899764.72711633
2025-08-06,13604596.963725831
2025-08-07,13975683.467432711
2025-08-08,14034144.069853043
2025-08-11,14208797.74038438
2025-08-12,14354548.489044182
2025-08-13,14225458.886859728
2025-08-14,14333729.867633604
2025-08-15,14286046.778356582
2025-08-18,14400727.918153463
2025-08-19,13482041.06488532
2025-08-20,13350158.899997951
2025-08-21,13276705.208310615
2025-08-22,13861291.21210657
2025-08-25,13549942.280487332
2025-08-26,13720278.91201601
2025-08-27,13459274.645728583
2025-08-28,13557628.71568263
2025-08-29,13378238.44424387
2025-09-02,13043355.416737739
2025-09-03,12900502.828564854
2025-09-04,13033757.730049549
2025-09-05,12730516.905285038
2025-09-08,13572673.643065669
2025-09-09,14091199.069969632
2025-09-10,14037185.832189152
2025-09-11,14099495.167984962
2025-09-12,14639547.363222634
2025-09-15,14725372.289692143
2025-09-16,15031930.1458071
2025-09-17,15521365.63711674
2025-09-18,16200427.004583327
2025-09-19,17149008.402829904
2025-09-22,17229008.916333765
2025-09-23,17914918.304813948
2025-09-24,17972043.278411575
2025-09-25,17792456.097600613
2025-09-26,17522739.960325375
2025-09-29,18169177.9407703
2025-09-30,18560804.12600648
2025-10-01,18522472.373879507
2025-10-02,20789424.84544773
2025-10-03,22070178.53329796
2025-10-06,22558137.78791552
2025-10-07,23036555.63122897
2025-10-08,23220844.47827031
2025-10-09,24078205.931517858
2025-10-10,22295490.378469545
2025-10-13,25516485.183779705
2025-10-14,25985203.636210557
2025-10-15,26029712.973224007
2025-10-16,23949600.127619594
2025-10-17,22949209.229602378
2025-10-20,22520480.956235655
2025-10-21,21393045.238978803
2025-10-22,20106339.13998691
2025-10-23,21430002.58111626
2025-10-24,21422564.52651982
2025-10-27,22143180.795042146
2025-10-28,21086583.798530977
2025-10-29,21838527.78037024
2025-10-30,21831273.64540902
2025-10-31,22833608.17561124
2025-11-03,22001731.301053923
2025-11-04,20240081.83779012
2025-11-05,21466781.820936024
2025-11-06,20612573.050774496
2025-11-07,20621137.099224754
2025-11-10,20883494.91496371
2025-11-11,20080861.639186487
2025-11-12,19384213.18213522
2025-11-13,18038116.620505452
2025-11-14,18265310.891518474
2025-11-17,17804870.73438804
2025-11-18,17756407.17164515
2025-11-19,17761870.923019044
2025-11-20,16240924.97430344
2025-11-21,16737142.784891168
2025-11-24,18153020.923178542
2025-11-25,18040333.466986176
2025-11-26,18188637.090920266
2025-11-28,18924402.21313329
2025-12-01,18375158.347557247
2025-12-02,18807134.034452118
2025-12-03,19342062.94213626
2025-12-04,19983867.555980667
2025-12-05,19931827.395938553
2025-12-08,20187354.57829445
2025-12-09,20375142.684515122
2025-12-10,20164102.70602277
2025-12-11,20108150.982097697
2025-12-12,19086142.443459067
2025-12-15,18263364.744526047
2025-12-16,18223452.482665762
2025-12-17,17429316.356716618
2025-12-18,18266429.673880532
2025-12-19,19127796.354720507
2025-12-22,20381118.373924345
2025-12-23,19836784.732624244
2025-12-24,19923943.068138126
2025-12-26,19189138.81012194
2025-12-29,19463549.322252758
2025-12-30,19534288.450325284
2025-12-31,19209849.22320514
2026-01-02,20366216.100127995
2026-01-05,20218503.90232894
2026-01-06,20745714.250441317
2026-01-07,20591909.733622886
2026-01-08,20128886.698467072
2026-01-09,20551286.077961866
2026-01-12,20795498.721142262
2026-01-13,21188970.580306012
2026-01-14,21168553.66621316
2026-01-15,21373225.39709511
2026-01-16,22139915.63202109
2026-01-20,22085983.259124592
2026-01-21,23429920.384393044
2026-01-22,23812611.456240907
2026-01-23,24046167.38139747
2026-01-26,23565626.237163845
2026-01-27,24120505.894830912
2026-01-28,24752181.254521083
2026-01-29,24776987.630926143
2026-01-30,23699770.95736753
2026-02-02,25379400.080801945
2026-02-03,25976430.021617733
2026-02-04,22780102.8838238
2026-02-05,22269841.492132667
2026-02-06,23295357.971762616
2026-02-09,22823813.906435635
2026-02-10,21663663.40324061
2026-02-11,23464204.94873726
2026-02-12,23293676.349287357
2026-02-13,23204315.82583487
2026-02-17,22439965.013257403
2026-02-18,23137556.961938046
2026-02-19,23486800.908775266
2026-02-20,23814405.0565143
2026-02-23,24122245.327494364
2026-02-24,23766965.010113858
2026-02-25,23726680.88123559
2026-02-26,23924309.08813987
2026-02-27,23232568.052812755
