Date,ONDS,NVDA,NOK,F,AES,PLUG,NFLX,PLTR,INTC,MARA,AAL,SOFI,VG,NIO,TSLA,NU,CCL,RIG,NCLH,OXY,PBR,CRCL,BMNR,AAOI,IBRX,AMD,AMZN,XOM,MU,IREN,ITUB,SOUN,OPEN,CRWV,HOOD,AG,PSLV,AAPL,MSFT,WULF,SMCI,JOBY,BAC,AGNC,SMR,PFE,SNAP,RKT,PSKY,OWL,ACHR,BBD,STLA,SLB,HIMS,RGTI,GRAB,GOOGL,MSTR,BTE,SNDK,NVO,T,QBTS,U,ORCL,C,DNN,LYG,IONQ,RKLB,WBD,HL,CIFR,AXTI,SAN,B,CDE,CVE,PATH,BP,KTOS,EXK,CVX,RUN,CLSK,APLD,DHT,PYPL,GLW,CPNG,DVN,VZ,XYZ,BTG,AVGO,HAL,PBR-A,NVTS,RIVN,FRO,BCS,CNQ,COP,ADT,FSLY,NBIS,GOOG,EQNR,ET,NKE,FCX,UBER,DOW,CMG,WMT
2024-01-23,263300,294654000,25855800,45465200,5105200,158726500,155060000,37794300,37224100,56602600,49961900,45600700,,119010800,106605900,29940900.0,40097200,12039200,13859700,6337500,14224000,,,2990600,4652800,76830500,37986000,15863400,16850900,5351400.0,17184778,6650600.0,23841700,,6929500.0,5768500,2792300,42355600,20525900,11659500,96772000,4896700,30003400,26033400,1891700.0,33466700,17034500,1704000,9361500,2102500,4447500,19072600,3573300,11432900,1821600,1826700.0,12467600,21636100,11716000,8500800,,8654600,59713000,768500,7477600,9185900,12962500,9536600,5750100,5291400,3484600,15646900,5680700,3238200,150700,2947600,18271100,6271200,9827000,9084500.0,8103400,894700,2438700,6767200,16265600,18681600,2119700.0,1758100,19883700,6164200,6729800.0,5843100,49713700,7247500,10173300,16952000,15096900,10620900,1273400.0,32649200.0,2362400,16858200,3471600,3969500,1747300,2415000,,14113600,2726900,11489100,8208000,18432900,13619600,4668100,7980000,12066600
2024-01-24,227400,560271000,24358700,59064600,5300400,100470600,264328000,42710700,49375800,68891600,42219600,41431000,,76001000,123369900,42567800.0,35602600,27181400,11912200,7615400,16737800,,,1948700,2982500,125516400,48547300,17330600,19752800,6693400.0,23450268,6798300.0,19668600,,6848000.0,7885100,5286400,53631300,24867000,11185700,121170000,3444000,36403900,14822900,1879000.0,42720700,17403900,3639200,17391900,5294900,4865000,12820000,5578000,10498000,3795800,1670400.0,9640400,25233500,8233000,7253500,,2537500,79217000,1370100,8865300,11702700,14402200,9715300,9521000,5092400,3416000,15861500,4860600,14872000,136200,3006500,22914600,6679500,14308700,8453200.0,9333900,1339800,2708900,8100000,12096000,17561700,1979900.0,1731700,21694100,5495700,7525400.0,8160700,27910400,12081200,31463000,34805000,14417400,5010800,1366600.0,35331500.0,2193600,19274200,4220000,5332000,1209100,2987300,,19245000,2677400,16053700,7879300,27944600,17238100,6016900,8090000,22932900
2024-01-25,123800,482777000,34506200,49356700,7909200,52983000,94519000,44589000,84845100,56469200,96168300,49509400,,59221400,198076800,36349900.0,40046700,16326800,11851700,9611700,20257200,,,1694100,2679600,127171400,43638600,22089500,15892400,3700100.0,16914784,7131000.0,20224000,,5299900.0,5907700,1918300,54822100,21021200,10342100,67173000,4388700,46204000,11862800,1688900.0,47605500,14223000,1365900,30678900,5776600,3671100,11577700,6096600,11845300,4062200,2772800.0,9308400,29149100,6608000,9464900,,2275100,54457900,1158600,7959900,8877200,15634000,13373400,8342000,7254600,4034900,21361900,5031300,6340600,84400,2832900,17401900,6496100,14446900,6951200.0,8407900,810200,3490500,9773600,14883300,11454000,2725000.0,1808800,43452600,4926900,6475700.0,8101500,24613200,10939200,8773900,36356000,11492100,7443500,1666400.0,38654000.0,2529400,21605900,4541800,5958700,6576300,1811800,,21495100,2280800,18969800,10063700,15599800,21963000,7240800,8520000,16369500
2024-01-26,52400,390309000,19234200,35837000,5193100,30746200,127706000,28612200,127665300,87559400,45618600,72566000,,39437600,107343200,29915000.0,39896600,12592900,12738200,7102800,17252800,,,2258300,2208500,107381200,51047400,20817200,14934500,6878400.0,10838618,4709200.0,16395200,,4742100.0,4308000,1238500,44594000,17803300,17398800,50356000,2781300,30839800,10275900,2931500.0,47073800,27636400,1297300,8992600,3561300,3547300,7242200,3249400,9172000,2600900,1939700.0,7505500,26115500,14660000,8595000,,5544700,38567300,1232600,7738900,5541800,14041200,5948000,5100700,4796100,2506200,12071900,4318600,11368600,108800,2190500,16142000,5061700,14049100,6953600.0,8554200,749100,2336100,9151900,11539000,22815400,2241500.0,1819600,18430700,4596600,4899900.0,5768600,20367200,11500900,8225800,25818000,8835500,6043200,1353600.0,25757700.0,2555300,19452400,5723800,4156000,2871500,2171500,,19494500,2460300,16093400,9735800,10135100,13099600,5240800,7255000,15746400
2024-01-29,180200,348733000,12913600,58249600,4556000,41212400,69054000,35987800,51790900,92576900,36835300,286380900,,40118400,125013100,38417300.0,37138300,11839600,10450500,7175800,12986800,,,2724600,3018400,89384500,45270400,18317500,12108100,8989000.0,12572448,4270200.0,20554800,,10871000.0,20878200,2193800,47145600,24510200,19683800,115251000,4971400,30269300,12981000,2921200.0,67082700,18698300,1987300,8470100,4141300,3954200,12193000,4372300,10072600,1942900,2507300.0,9585500,27784300,13649000,7484800,,3915900,38264800,976100,7746600,7014400,12158300,9239100,4772000,4820100,3040100,24543800,6735000,12916600,65200,2659800,17398900,13910800,11481200,11153500.0,7709000,796000,4550300,10494800,10017700,32376000,2562500.0,2187700,15913900,7017200,10021800.0,5362500,23905700,13236200,7725600,21526000,5857600,4348500,1303300.0,37754800.0,1999800,15779100,6468600,4705700,3677800,2055100,,20909300,1708900,12547500,8860800,8875500,15902000,3742400,16330000,18240300
2024-01-30,280400,410735000,20444600,70213300,4965900,34548500,61818000,36388200,47958800,56458800,24943100,119356000,,66444800,109982300,72837900.0,42567900,29784300,8135000,8337500,10986100,,,4371600,2881900,122265700,45207400,19610900,12980400,6025100.0,14337322,6082800.0,20297900,,7035500.0,8127200,2033200,55859400,33477600,17515000,179564000,4936200,60315700,13543100,1832700.0,86072400,36009400,1619900,8704100,6393300,3678000,12663500,8140400,47358300,2188500,10066500.0,18332400,36331800,7388000,8015200,,5105000,54946400,3021800,7438900,8231900,40086100,14371400,21454900,5563700,3265800,23542200,4480400,7983100,70300,3261200,13836000,10222400,12659200,8234100.0,8170100,603800,3204700,9902900,9980200,22805400,1382600.0,1600900,18786100,11379800,7101100.0,6014800,20044600,13270600,8505100,20683000,18937100,7028100,1072500.0,26006300.0,2568300,15670300,8594800,6206500,2437200,4670200,,26578900,3071800,16688100,7542800,10859000,17562100,4640900,9290000,15270000
2024-01-31,231900,453795000,22701500,74558900,7354800,130249400,48576000,43582500,51584200,75527900,31538800,110241400,,75799300,103221400,37947500.0,37512800,26820200,13296600,8941900,22212100,,,2262600,4580200,133157300,50284400,22415300,11396700,9095000.0,22062909,11053900.0,30538300,,7341400.0,7931200,4528700,55467800,47871100,18999800,119973000,5291200,54716000,14116300,2780200.0,81192100,14822100,2130600,71655800,6329400,4229400,12599400,7382500,26286300,2095300,8211100.0,13411100,71910000,9380000,6464800,,12716100,52968100,1745100,7454300,7386700,28967800,15038700,8734800,7529500,5797100,26018400,8528200,15425700,119700,4088800,25064600,7300600,10845700,10552700.0,9114000,1062400,4721400,10428000,23264000,26492400,2230300.0,2139900,15623100,10103800,10674800.0,6996900,23392300,10919000,9464300,27400000,12417800,10533100,2452900.0,31526300.0,2101900,23229400,3759600,5501400,3166000,2810600,,43908600,4916100,18124900,11547600,16275400,17026400,5471900,10775000,26134800
2024-02-01,104200,369146000,17518800,81065800,4543300,111112200,31740000,40454400,38819900,64373700,39247200,76525400,,51425400,91843300,35290700.0,41876600,14906800,17118400,11277700,23719200,,,1939700,4081400,91576700,76542400,19240700,10459000,6767300.0,20609610,4870300.0,20802900,,5807500.0,9137600,1873300,64885400,30657700,9480600,136096000,4404200,57084800,17807600,1862100.0,53883000,16179100,1764300,16944300,6042800,2630400,10767900,7394100,18539700,1596400,5762800.0,9159700,40466500,6281000,13009400,,6837200,71660400,1445200,9304000,7882200,21178700,30129400,10295100,7506000,61537000,41932300,5602600,7357300,76400,8808100,20311300,6351700,11046500,5727800.0,11885600,855900,6070400,8641100,18538700,28283300,2332700.0,2709700,13449400,5168400,10420500.0,7886700,19586500,9050600,8785700,19411000,7803800,10579500,2120000.0,24103600.0,6380400,25513500,4311400,5255200,1406300,1321300,,25526900,3230200,19075500,7666700,10854300,12504200,5039900,13430000,20792700
2024-02-02,281800,476578000,11068400,73130900,10426900,60637900,40328000,57672700,53683500,52991500,33135700,53319100,,56919300,110612700,37371700.0,32332100,18734400,13019200,8412400,16527100,,,4200800,4361000,82134300,117218300,21973400,10450000,3375300.0,14832103,4869600.0,20957800,,7401500.0,7117900,2356600,102551700,28256700,11952800,121896000,4171800,40416000,13647100,1430600.0,51718500,35712600,1877400,14524400,6022600,3767400,13776100,7967000,19020900,2664800,3007600.0,16327300,62499600,6098000,7442600,,5137400,33248500,1742500,7875500,6499400,19283100,15890500,6439100,5139700,47872600,16110600,6215800,5224200,58700,3224400,24403000,6312700,10938400,7331800.0,14654800,779500,3014000,12839100,17096900,16921400,3403700.0,1853200,14618900,4246800,12959200.0,6951300,21548600,9373500,8200000,26689000,7243700,6354500,1576800.0,24617500.0,2338300,21506300,14439400,4610200,2480400,4387200,,42136100,2985100,13506100,8966900,14120200,18671800,5720200,10680000,21670800
2024-02-05,296800,680078000,12019900,81026800,5550500,40608200,41431000,167698300,28890300,50371800,25289600,42003000,,45420800,134294400,17649200.0,32575500,18862800,11420000,10196900,22361000,,,4514200,5167700,76349200,55081300,17190900,8409300,3333200.0,16950813,7147300.0,21323600,,7633200.0,5206600,1845300,69668800,25352300,11607500,175964000,3945100,43573000,16396500,1411100.0,42633400,37737700,3028400,13217600,2498000,4600400,9579000,7240000,18305800,2061100,4145200.0,22493500,38505400,8599000,10449500,,8730300,31496900,1511000,9822700,8084500,14040600,16484900,7063100,5647800,11193100,15338400,8179900,4842800,83200,5202200,19506900,4175900,10751100,7722700.0,14072800,979600,2189500,8277800,13649300,19708700,3995500.0,1571200,10223300,9026400,6546500.0,7451100,20466200,6646400,8032500,22045000,7251300,6267000,1115900.0,29518400.0,2196500,12148000,11890400,4520400,1863000,3250800,,29254400,3904800,17170000,10097900,16202100,26079500,5482000,18925000,19145100
2024-02-06,172800,683111000,9735000,98636800,5464400,50778700,28403000,420501900,34068200,39214200,33592500,44063700,,88034700,122676000,24966900.0,22660700,17867500,12132800,9081100,15849500,,,3801400,3709900,68854100,42505500,13347900,12990300,2842000.0,72132445,7435500.0,16708800,,5098200.0,4319300,1341100,43490800,18382600,7283200,184890000,3344300,27188000,8274300,1380300.0,56958700,88330600,2176500,11769800,2776100,4342400,25482600,4826300,12807900,3651300,2133600.0,17581000,29128200,6899000,7084500,,6274900,25734200,1201700,7062600,4637500,14832700,16058100,6694500,5669500,10817100,14315000,5296200,3729200,83000,2552200,20553700,3320000,8424900,5669100.0,19734900,966500,2457800,6198200,14902000,20793100,3524100.0,2166900,17564300,3984500,8698200.0,6864000,17517600,10734700,6282100,25354000,5298100,5176100,1610700.0,27700700.0,1976900,9325400,5805600,4777100,2199500,1794700,,21517700,4513100,14031200,11368600,13060700,34464000,5212500,22535000,14181300
2024-02-07,134400,495575000,8820600,137224000,8234000,36952000,43736000,254911100,34269200,53166200,31178200,37544900,,42818400,111535200,24788900.0,27082300,10447600,8173500,8045000,10846300,,,2039900,2599800,53665400,47174100,13826800,16374800,5962100.0,48634705,6067300.0,12815900,,7559200.0,6088600,1921400,53439000,22340500,14334700,123330000,4030700,29660100,13221200,2454800.0,36843000,185977600,1997800,27707100,5561200,2508300,73710400,8451800,11848000,2456600,3464200.0,15849000,25208900,10997000,8560800,,6206000,33871800,1672500,5387300,7672900,13383300,12621600,8327700,4608700,8081300,33500200,6145600,4441500,92300,2996600,22404500,3248200,12572400,7445000.0,13891100,726300,3626800,6252000,14272600,21592800,2631000.0,4257300,33211300,3955800,5981200.0,6761800,21815600,7908100,7518300,25768000,7588000,5127900,1837100.0,21062500.0,2803100,10773600,5745800,6100700,4434600,2015200,,21436100,7688100,16781100,9447800,9705200,43367000,3455800,45060000,17082600
2024-02-08,212500,414422000,15087600,68653900,6388900,35842600,31755000,212671100,33206500,106855900,28024300,49560500,,32055300,83034000,23428700.0,25545000,12670000,9362200,7706500,9196200,,,3370500,2487400,43385300,42316500,19636900,12524500,10389700.0,28086277,14361900.0,15101500,,7844600.0,3845500,1765400,40962000,21225300,30266800,94137000,3882200,36852200,11639500,1419900.0,29048400,87847300,1197200,12737800,6199500,3651800,32761200,7049300,12157800,2397600,2012000.0,18726000,22563800,22631000,5889000,,4544700,66974900,1233000,7402700,4472800,15822200,17581200,9592300,5687700,6020100,19677400,4866300,6626400,111900,2713400,23143000,2896100,11521900,14569200.0,8758400,672700,1891300,9237000,12148900,36373100,3161300.0,2046800,68272700,3542500,8785800.0,11090600,19523500,8515900,6707800,29326000,5445500,9863800,2946500.0,58211500.0,1483900,6307000,8111800,7715500,1556900,3932000,,18241300,9595900,21218500,6330400,13849300,21618200,3554400,19345000,14427900
2024-02-09,267900,436637000,14196300,47649600,5498400,40832600,30557000,149062000,51193000,117143200,26960700,40417500,,25563500,84476300,34035000.0,45686600,17334100,22447300,8114600,14156200,,,3470300,3306300,56375700,56986000,20410500,12161500,14629800.0,16765001,37499600.0,16202800,,11957000.0,4428200,2459200,45155200,22032800,32182500,108348000,4663400,36176000,10127100,1265000.0,29062700,54218100,2289800,9780300,17096600,4690100,39293900,5009500,8258300,2327300,5831900.0,21549500,26829500,24685000,7038000,,5294500,44427100,2626300,7295800,5787100,13843300,12954400,7421100,5637300,6984700,22852500,5479300,12150700,128800,2120900,17190200,3975200,10188200,21214100.0,9577400,807100,2241900,9194500,13115000,89228000,3533400.0,1821000,31421400,2844500,14734700.0,7462200,18479400,11405000,7920700,26293000,4668400,6339100,2796400.0,41743400.0,1951000,7542400,4423400,5974000,2761900,4431900,,21877700,5122000,7954300,5449000,15822200,20858700,3897400,10550000,14329800
2024-02-12,196400,613710000,14279500,54036500,6294100,48054600,36085000,108173000,51107300,102363900,27722300,44804100,,43673000,95498600,25531100.0,28026400,16605600,11311500,8878200,9160900,,,3766800,3556700,58177100,51050400,18173100,10366000,16093700.0,9004744,25558600.0,22014400,,22042300.0,4694300,1454700,41781900,21202900,30708900,168723000,11900200,34160400,12588000,1741900.0,30323700,65823300,2972100,18549900,6920400,6242300,10859100,6253600,13460800,2309800,14996400.0,53971500,21564100,23100000,9040500,,4497800,31151200,10953400,15770100,5439600,17162300,10665800,5467100,7744300,15404900,23498500,5784500,10703000,143400,2761400,19310100,4827800,12102500,18309200.0,7292600,911400,2341100,6713000,12721800,69106600,5632300.0,2035300,21768200,3206300,13382000.0,7972800,15060500,9112800,5662600,24778000,8691200,4817500,2398600.0,37615600.0,2312800,10218400,4194200,5802000,2647300,4239000,,17236100,3684100,8203500,7501900,12932600,19554900,5262800,10385000,14795100
2024-02-13,195900,602580000,11522000,67907700,7946300,37928600,35115000,102293300,36622200,77122100,35285700,62894400,,52054400,86759500,55579800.0,26733700,14475500,9744400,10324700,13025500,,,4354400,3692800,63071300,56345100,18917400,21207900,11642300.0,23909699,12015400.0,19027000,,36725400.0,10600700,2555800,56529500,27824900,17287900,144805000,8479300,43801500,18158200,1536700.0,37927500,40428100,3110300,15176500,6259100,5820100,11488600,6205300,11578800,2980400,8930600.0,11337800,27837700,13915000,10764800,,4186600,29734600,7256500,13439100,8171700,17672100,14347900,11722800,7615500,8760400,24024700,9853000,10378100,163100,3130800,31242600,10104300,17035200,15134800.0,8375000,1311100,6144700,6987100,14939300,49437500,3410900.0,2440700,19540200,5065200,8618400.0,6512500,14483600,11784100,14267800,31907000,7038000,4907600,2647400.0,37078800.0,1868600,15359500,5798000,6321100,2994400,3811100,,18138500,4636400,10791400,6180500,14272300,22857100,5105400,11580000,18574200
2024-02-14,403800,504917000,15873800,52978800,7907900,29274900,56342000,97227900,36186200,79211200,28226900,44248000,,41176800,81203000,52973900.0,25927100,14268900,10850100,12516600,15286500,,,3156600,2507400,57402500,42815500,17651300,12870900,18108600.0,22133948,38358800.0,16731700,,76339000.0,5780900,1939500,54630500,20401200,24812400,201286000,6242100,27833900,11626100,1071300.0,25270200,24167900,1346700,12184200,9003400,4044600,26389800,6209100,9389200,2452800,14044600.0,33123100,22704200,20705000,9380700,,5678200,26468100,15750700,8762100,5946100,14891900,9887900,8477100,5604400,10111800,27908400,6282800,11455900,96900,2054900,32433100,5100800,13562000,9810000.0,11756200,4243300,2459200,5995100,11786300,51912800,2676600.0,1641500,16520600,3888800,8879900.0,6715300,12443200,8346400,15436800,27306000,6578700,5039100,1408500.0,23707300.0,3208100,10192200,6167800,7248400,2525600,8235800,,16651800,2998500,14156500,5743300,9269200,69846700,3766500,6790000,18484500
2024-02-15,224700,420122000,19084200,57811800,6395700,41025100,52209000,70544300,44024500,97860300,25314600,40691500,,54076700,120831800,48635000.0,26700100,29701900,7840300,21966000,13493900,,,3720200,3164400,51126400,49855200,23196300,11527600,19022300.0,23047373,298289400.0,26149800,,24372900.0,8011800,2059200,65434500,21825500,33443200,252406000,4270300,41683100,14945800,1318000.0,36111600,24335900,1882400,20832800,6657800,8003100,19409200,10157400,9901900,1762200,22036000.0,39258500,37590700,23828000,13428200,,4764000,25926700,10840000,7256100,8455600,16865000,8253100,6554300,5129300,8775600,26449500,9336900,14958700,103300,2280100,29174100,6524600,21125000,8779700.0,10280800,1516800,3733600,8950300,12309900,51900500,2751100.0,2346600,13321000,3589000,12342300.0,8847500,12081400,9393600,9299200,21873000,9206700,4360600,1612100.0,36312600.0,2668000,14937800,6881200,9421900,1767800,23822600,,26724300,4349700,19103500,7201300,10171000,40330200,4500400,8365000,16948800
2024-02-16,398000,495327000,10981100,43228600,5774000,31134600,43257000,65498200,29975300,58428600,21563200,50370000,,41550900,111346700,42334500.0,24237600,22623100,9476700,13472000,17091300,,,5203300,2226400,53940300,48107700,20151400,15553100,19096400.0,22690818,119654500.0,40918200,,34950700.0,6682100,2607800,49752500,22296500,24733100,340383000,4157000,33290700,9606400,1841400.0,35935300,43404100,1568600,21617200,5111800,4226500,12665800,10527900,6365400,1754100,19247600.0,30145700,31468900,13407000,7924000,,6609500,28848800,4961900,7773000,8936000,11527500,6719800,8731300,5774500,7296800,19863400,5869400,13275100,103900,1443600,19378900,6049800,11246100,9171400.0,7086800,1459200,3576200,7570200,8043800,33765400,2507100.0,2623400,12195800,3373900,14776500.0,6176300,12645500,12642900,9239200,21268000,7266700,5222200,1639500.0,25352500.0,2482600,14513100,3739400,6967800,1869400,13374500,,21865100,7723100,16493100,14590100,12614300,24457500,5060900,6915000,22373400
2024-02-20,265800,704833000,9580300,44591000,5732400,21864900,31242000,93374300,61514100,72618000,30253100,39814900,,39772200,104545800,47717900.0,24917100,28937000,8549200,16896800,21850500,,,2849300,4270800,66550000,41980300,17650000,12627200,9950500.0,34712174,101328700.0,22593000,,16920700.0,5786700,3737700,53665600,24307900,21959600,254126000,4148800,30372900,10613800,1601700.0,34232000,37406100,1287300,13027000,4451700,4569400,22361500,6654900,10236400,3529000,12448900.0,29517400,25144700,9680000,7594300,,5070400,29103900,18119600,8717900,10975600,16537900,17278500,8142300,5079700,7477600,24259500,4921600,9181200,81200,3289100,15448800,3941500,12274700,9995600.0,7849200,1093200,2949500,6977900,7779200,43437000,2869200.0,1862600,12598700,5561900,14791800.0,6377800,12069500,10182100,6092800,26329000,7906400,4887600,1663500.0,27029100.0,2842900,24253700,4769000,6458300,2085400,7443700,,18625600,4434900,15338500,8759500,10516300,24203100,4493800,10160000,71788500
2024-02-21,175700,673755000,16184400,41835800,4480900,43946800,22706000,59628300,57485200,44428800,22996300,38941600,,33658000,103500300,31304700.0,18529500,21079100,11273200,10308100,15517900,,,2515700,2407500,48365700,44420100,20991300,9913300,5200400.0,21043889,66520600.0,19618600,,14259000.0,5843100,1688700,41371400,18518900,13094500,145555000,7828000,37847100,6131900,705300.0,27348300,25481800,1522200,10259800,3507200,3715900,13572100,3802400,9693000,2735100,5955900.0,34139400,23223300,6942000,6928900,,4117400,22644500,4888700,7479200,7865300,9317200,16870100,7119800,4071900,5443000,25976100,3297300,4467200,196200,2869100,15149500,3101000,8612700,7738000.0,9095700,665600,1561700,6628900,11023700,26355500,3384700.0,1658900,13377900,3922400,11323100.0,7520000,16268200,8798200,4406100,20579000,6190800,5097000,2122800.0,50643700.0,1914200,20469100,5910600,6925500,1967200,6165600,,16440800,4825200,16772600,8888100,11343900,15073500,4065900,7020000,40501500
2024-02-22,157500,865100000,13199100,36980500,6579900,46865400,35266000,64458200,62809300,53000400,35702500,30401200,,49536300,92739500,44708900.0,39773500,16753800,12603600,9369300,19237800,,,7040800,5320500,100684700,55392400,20470700,17510900,7829200.0,18606693,65880800.0,20759100,,10961900.0,10161600,1440300,52292200,27009900,21339900,253727000,11105400,42756900,9805300,1287500.0,31957500,46990000,3208800,11178600,3158200,5223200,18125300,5943900,8047900,3885000,7239700.0,73363100,27191900,10425000,11373900,,3589500,59974500,5645200,8615100,8957800,12904800,11927200,10727300,5899600,8943700,31559700,5805600,3969300,551600,7003500,15444600,6297000,8519800,8195100.0,5497300,3279800,3137300,8874900,43417600,37647000,4016600.0,1855300,17293000,4716700,9445100.0,10886600,22068900,23963900,6903600,40819000,6449600,6005000,2033500.0,191810400.0,2154900,18882300,6750800,5104900,2973500,6435800,,23024700,3077900,26154200,6705500,9548500,16766400,5088600,10235000,29512800
2024-02-23,148200,829388000,6502200,32152100,5890600,54728200,25689000,48840800,33810700,42059100,22914900,27447600,,75135200,78841900,76818600.0,26825200,18948500,10185700,7789900,18771400,,,19663300,15544500,69207400,59715200,15975900,10232800,6919500.0,26246738,34654300.0,17351600,,15963200.0,7578000,1397400,45119700,16295900,16042700,193844000,5363200,30586000,9525400,950600.0,33182600,22975400,6665500,23106600,4105900,5766000,20595800,4813700,7420700,3271100,6235000.0,28013100,19493800,7393000,8808300,,3759400,32270900,4631400,7642400,7504500,11668900,12871500,8262600,4680200,6560100,98206900,5004400,5082200,103105600,3026300,20994000,7199600,8089200,5939600.0,6716100,9548400,4037900,6561600,28395500,19874400,4406000.0,938100,13357000,2885300,12239600.0,7029700,15228600,53427600,7800600,23115000,6489900,5920800,1856100.0,123712600.0,1746100,15460700,5388800,5206200,2136100,4164700,,14519400,3379900,9761200,6947300,10291600,15648800,4414200,7940000,74365800
2024-02-26,341000,503973000,11954800,40241300,10295600,33356200,23937000,46499500,27035400,106547600,23675800,46576100,,60295300,111747100,48612800.0,25467300,13579200,15361700,8510000,14817200,,,6341200,10418900,45435100,44368600,13360800,28920100,16933800.0,11940007,212903900.0,22672700,,28000800.0,6561400,2818100,40867400,16193500,28488500,96078000,5100800,31129200,9585200,1067000.0,45685500,19388200,2888500,19461400,7328500,7331500,9983000,5628800,5793800,9742900,10862500.0,14166800,53641800,22695000,5985100,,4451800,26815900,4171300,27652500,6342900,12307100,13967500,14584300,6379300,7252700,35389800,4378800,9781700,6345800,2237600,17181000,6866700,9263600,8683400.0,5200900,4791700,1843600,6900800,20360800,62811600,3513700.0,1586100,11065600,4089800,11758700.0,8164000,25108400,23003200,6350300,16282000,5076500,4290500,3925300.0,71793300.0,1445400,17649900,5329400,5751200,2834100,5127400,,33513000,4816900,10049200,5831500,10433100,16617300,3741600,6585000,32154800
2024-02-27,294700,391705000,13922800,36508800,14453800,54093100,44894000,64967400,25126400,116889400,25223400,66939300,,53722100,108645400,47871000.0,56116000,17175500,50173300,7051800,16694500,,,3206600,5256800,43665200,31141700,16360000,21422700,12409400.0,13939639,301330100.0,17046600,,24830300.0,4169200,968600,54318900,14835800,29858700,69104000,5185500,40536300,13170800,2662200.0,38598400,18059800,3263600,25111200,6915600,9817100,18892800,4732000,8009200,34615300,6968700.0,14993800,33099200,22748000,7735300,,7637000,28350800,6492900,46815900,6593100,11039300,22907100,5555500,7447000,11001900,31750900,8134700,9536700,4138500,2630000,15926100,7253900,9475400,10399300.0,10365600,4947300,2021900,15093800,20150300,59037700,2627100.0,1113400,11467600,2533800,21103300.0,7475100,17074100,14699200,5802500,12126000,5954600,4304100,5846600.0,62590400.0,1650700,11457200,7391400,5060000,3613100,3606100,,22364000,2442700,8941700,5317400,6760200,13707300,3913000,6475000,18012700
