,strategy_return
2024-12-12,15255906.405341499
2024-12-13,15331060.946776556
2024-12-16,15716353.395736927
2024-12-17,15696652.554886736
2024-12-18,14575030.120482896
2024-12-19,14500854.326594183
2024-12-20,14750037.07691054
2024-12-23,14614050.199132051
2024-12-24,14995380.57204222
2024-12-26,14901818.557851905
2024-12-27,14466095.266426962
2024-12-30,14086478.878558476
2024-12-31,13836117.799390715
2025-01-02,13933086.247813217
2025-01-03,14644208.12284143
2025-01-06,14804194.711354204
2025-01-07,14063492.206127731
2025-01-08,13915439.875637682
2025-01-10,13596010.728012191
2025-01-13,13459077.704330735
2025-01-14,13518678.759591414
2025-01-15,14094914.263364594
2025-01-16,14148551.537404366
2025-01-17,14534677.053731756
2025-01-21,14634232.342578681
2025-01-22,14735000.825070085
2025-01-23,14783110.627862556
2025-01-24,14799925.727610467
2025-01-27,14165702.270982664
2025-01-28,14669825.660657156
2025-01-29,14696108.960576981
2025-01-30,15072922.354922315
2025-01-31,14972371.335196652
2025-02-03,15072128.498024255
2025-02-04,15671594.892894635
2025-02-05,15679912.267732516
2025-02-06,15621162.479972774
2025-02-07,15446468.156875938
2025-02-10,15537829.138658084
2025-02-11,14638969.907095524
2025-02-12,14990637.174076276
2025-02-13,15656189.27413111
2025-02-14,15105457.386946682
2025-02-18,14796480.561214982
2025-02-19,14580141.936296692
2025-02-20,14391496.12079594
2025-02-21,13541275.152122505
2025-02-24,12855154.34080704
2025-02-25,11986785.64203784
2025-02-26,12270036.723413799
2025-02-27,11578301.359269835
2025-02-28,12097857.112900233
2025-03-03,11523670.325147577
2025-03-04,11467736.20412653
2025-03-05,11863812.49842286
2025-03-06,11322933.98652883
2025-03-07,11628661.265652873
2025-03-10,10665439.390774682
2025-03-11,10966836.726310436
2025-03-12,11428649.7023292
2025-03-13,11041198.219674522
2025-03-14,11942534.493466089
2025-03-17,12099799.877264354
2025-03-18,11575533.872780137
2025-03-19,11842662.381185956
2025-03-20,11633718.012237657
2025-03-21,11855584.88689409
2025-03-24,12258193.221411599
2025-03-25,12217545.922245286
2025-03-26,11659180.176503293
2025-03-27,11342430.35342307
2025-03-28,10971065.794102116
2025-03-31,10864284.712455997
2025-04-01,10893777.50442309
2025-04-02,10918472.285834601
2025-04-03,10466076.580151025
2025-04-04,9590180.454639139
2025-04-07,9633254.525658805
2025-04-08,9363674.691589354
2025-04-09,10461811.776027488
2025-04-10,10028100.336923014
2025-04-11,10192283.88600922
2025-04-14,10369476.784251923
2025-04-15,10415599.27527063
2025-04-16,10120911.937598065
2025-04-17,10236807.360522065
2025-04-21,10022565.436543657
2025-04-22,10358615.148290586
2025-04-23,10641772.26961766
2025-04-24,11050836.977314435
2025-04-25,11076401.708810294
2025-04-28,11137022.48839395
2025-04-29,11144054.915171428
2025-04-30,11002232.886586003
2025-05-01,10937021.202386305
2025-05-02,11299598.000338124
2025-05-05,11191602.853985632
2025-05-06,11086369.881498786
2025-05-07,11144303.792423476
2025-05-08,11411676.19745455
2025-05-09,11413752.949764175
2025-05-12,11654739.974260278
2025-05-13,12159275.840040727
2025-05-14,12291433.827409143
2025-05-15,12164777.469043853
2025-05-16,12329811.45896124
2025-05-19,12343272.484560976
2025-05-20,12307800.828524694
2025-05-21,12057624.376221675
2025-05-22,12027315.019315824
2025-05-23,11947207.194069648
2025-05-27,12168884.574531324
2025-05-28,12082972.633717336
2025-05-29,11974426.733691653
2025-05-30,12019656.310977573
2025-06-02,12139013.50651907
2025-06-03,12324184.598568212
2025-06-04,12234685.215187658
2025-06-05,11699759.697204122
2025-06-06,11966599.399379777
2025-06-09,12117236.587229174
2025-06-10,12125409.717121935
2025-06-11,12364170.116185494
2025-06-12,12179783.21054823
2025-06-13,12065985.529804837
2025-06-16,12425627.1015125
2025-06-17,12155807.987483349
2025-06-18,12462310.317817664
2025-06-20,12505056.239749467
2025-06-23,12623876.212256616
2025-06-24,13055496.748925123
2025-06-25,12958108.726062499
2025-06-26,13241765.6267996
2025-06-27,12986279.714739453
2025-06-30,13485185.875249252
2025-07-01,12983503.520290192
2025-07-02,13708564.0598963
2025-07-03,13816101.474430624
2025-07-07,13840895.783475578
2025-07-08,13823362.99868776
2025-07-09,14105012.156924164
2025-07-10,14143924.318929868
2025-07-11,13849475.964656018
2025-07-14,14096566.744839642
2025-07-15,14190205.617988689
2025-07-16,14852739.081163112
2025-07-17,15108621.790476894
2025-07-18,15181301.588310964
2025-07-21,14901793.87270738
2025-07-22,14488097.63967708
2025-07-23,14727926.078405779
2025-07-24,14816339.60283407
2025-07-25,14894138.71701062
2025-07-28,15039775.513662932
2025-07-29,14748174.568213765
2025-07-30,14889146.056247208
2025-07-31,14830701.989389751
2025-08-01,14171409.929185743
2025-08-04,14760881.995092914
2025-08-05,14719453.503962455
2025-08-06,14357110.493398784
2025-08-07,14537096.447453355
2025-08-08,14593703.271001503
2025-08-11,14810019.455161639
2025-08-12,14934870.776425445
2025-08-13,14876158.061534755
2025-08-14,14922159.636414515
2025-08-15,14735688.459492883
2025-08-18,14786824.343496282
2025-08-19,13951242.691407936
2025-08-20,13800423.605487969
2025-08-21,13711008.617329815
2025-08-22,14169249.676061748
2025-08-25,14003832.185434401
2025-08-26,14253565.716538
2025-08-27,14257210.771549307
2025-08-28,14491180.144541752
2025-08-29,14025062.030149443
2025-09-02,13845131.747309249
2025-09-03,13717878.11469953
2025-09-04,13930480.639552847
2025-09-05,13903293.15330856
2025-09-08,14300948.97927385
2025-09-09,14589828.47412336
2025-09-10,15120854.756256565
2025-09-11,15223856.687388714
2025-09-12,15310828.597177114
2025-09-15,15457379.819299562
2025-09-16,15637643.93549385
2025-09-17,15740608.459282288
2025-09-18,16425164.483018264
2025-09-19,16764484.452987254
2025-09-22,17013502.900083125
2025-09-23,17137648.09371232
2025-09-24,17123817.983134355
2025-09-25,16814027.567595873
2025-09-26,16753061.201062342
2025-09-29,17026126.512031775
2025-09-30,17187920.42795539
2025-10-01,17640579.09423788
2025-10-02,18518741.21129132
2025-10-03,18742590.518206242
2025-10-06,19171683.396850783
2025-10-07,19055770.185142606
2025-10-08,19214685.25845323
2025-10-09,19359678.126000598
2025-10-10,18147959.230264764
2025-10-13,19544742.934160486
2025-10-14,19386170.357588194
2025-10-15,19570442.748380084
2025-10-16,19018205.8555522
2025-10-17,18740776.057456277
2025-10-20,18849228.572428685
2025-10-21,18406717.63729151
2025-10-22,17800532.791052412
2025-10-23,18577798.41764757
2025-10-24,18781409.048157375
2025-10-27,19352742.693525437
2025-10-28,19069538.33832515
2025-10-29,19541944.651235588
2025-10-30,19165171.106789652
2025-10-31,19580530.238660935
2025-11-03,19349302.85578227
2025-11-04,18162676.161170974
2025-11-05,18924779.030165333
2025-11-06,18358150.32315666
2025-11-07,18254735.74778824
2025-11-10,18563194.886264034
2025-11-11,17976278.5349862
2025-11-12,17779972.486946117
2025-11-13,16771898.150749028
2025-11-14,16778743.730629873
2025-11-17,16598272.29050095
2025-11-18,16479571.784942375
2025-11-19,16523638.211416658
2025-11-20,15430770.48792251
2025-11-21,15628006.456465831
2025-11-24,16759099.808740834
2025-11-25,16680892.183376642
2025-11-26,16886712.605453398
2025-11-28,17271163.458011903
2025-12-01,17009495.587562706
2025-12-02,17216925.838962276
2025-12-03,17643056.395813774
2025-12-04,17686148.357651938
2025-12-05,17794916.97529268
2025-12-08,17738974.551276106
2025-12-09,17832304.92577362
2025-12-10,17955916.29244485
2025-12-11,17686692.952674627
2025-12-12,16913755.554169815
2025-12-15,16622229.851576364
2025-12-16,16660306.989205232
2025-12-17,15976684.7588238
2025-12-18,16471877.86347522
2025-12-19,16978149.052441407
2025-12-22,17383664.086257577
2025-12-23,17388047.392490473
2025-12-24,17399498.239261597
2025-12-26,17198189.19271828
2025-12-29,17190028.96356089
2025-12-30,17201680.54872968
2025-12-31,16999530.10796746
2026-01-02,17446164.57555913
2026-01-05,17655199.44858291
2026-01-06,17923969.173133384
2026-01-07,17809728.58100699
2026-01-08,17746914.56126046
2026-01-09,18022389.44263107
2026-01-12,18011451.019497644
2026-01-13,17938410.623421125
2026-01-14,17771357.833008796
2026-01-15,17917606.33521872
2026-01-16,18025337.611119
2026-01-20,17729251.76345841
2026-01-21,18153919.834825076
2026-01-22,18275456.025552522
2026-01-23,18181429.671942804
2026-01-26,18209502.255439334
2026-01-27,18499050.33555733
2026-01-28,18610751.813367717
2026-01-29,18719082.422551166
2026-01-30,18427147.73999168
2026-02-02,18766012.150504977
2026-02-03,19304630.00575121
2026-02-04,17993040.47026516
2026-02-05,17521797.04846913
2026-02-06,18179638.01740705
2026-02-09,18287888.918312594
2026-02-10,17718287.78457099
2026-02-11,18179270.435125366
2026-02-12,17615292.222269587
2026-02-13,17664412.340152748
2026-02-17,17594731.589232385
2026-02-18,18089629.251830827
2026-02-19,18223462.030174196
2026-02-20,18123184.349492952
2026-02-23,18355268.946689013
2026-02-24,18387995.5947206
2026-02-25,18492454.904072396
2026-02-26,18356593.035270534
2026-02-27,18045542.356069382
