,strategy_risk
2024-12-13,16649599.603572743
2024-12-16,16617421.796171581
2024-12-17,16674393.621445347
2024-12-18,16153608.941171966
2024-12-19,16168144.825787771
2024-12-20,16390345.058370108
2024-12-23,16379088.94070602
2024-12-24,16607508.779782504
2024-12-26,16610143.454421634
2024-12-27,16375501.698693287
2024-12-30,16140530.87175969
2024-12-31,16118598.420156052
2025-01-02,16096111.49081862
2025-01-03,16314929.58517579
2025-01-06,16355142.484910883
2025-01-07,16107247.089632813
2025-01-08,16032261.14455805
2025-01-10,15879733.120079622
2025-01-13,15766394.6620901
2025-01-14,15782065.52681323
2025-01-15,16027804.815316577
2025-01-16,16018741.83254037
2025-01-17,16161625.880227825
2025-01-21,16311192.166173233
2025-01-22,16535756.991794648
2025-01-23,16681737.945112849
2025-01-24,16707297.318893215
2025-01-27,16450880.274621263
2025-01-28,16710990.61113122
2025-01-29,16704757.497853145
2025-01-30,16815978.308925
2025-01-31,16861973.91411581
2025-02-03,16905323.086050946
2025-02-04,17236562.677740816
2025-02-05,17207071.237024575
2025-02-06,17312038.83401769
2025-02-07,17187081.639556568
2025-02-10,17275474.5175156
2025-02-11,17108995.712078743
2025-02-12,17256303.407233723
2025-02-13,17450653.26355504
2025-02-14,17461766.697396252
2025-02-18,17385923.790600136
2025-02-19,17360805.896257374
2025-02-20,17134297.161254987
2025-02-21,16828974.890358534
2025-02-24,16621471.871714063
2025-02-25,16464809.580654914
2025-02-26,16519660.500101285
2025-02-27,16354372.008134548
2025-02-28,16561066.292034786
2025-03-03,16437303.745580304
2025-03-04,16270653.99219008
2025-03-05,16503077.473986607
2025-03-06,16362944.482495101
2025-03-07,16411300.51136423
2025-03-10,16050118.233326837
2025-03-11,16125500.772173975
2025-03-12,16140627.712800078
2025-03-13,16035510.876763614
2025-03-14,16294660.214980783
2025-03-17,16457238.760107769
2025-03-18,16262506.297282359
2025-03-19,16317429.68829196
2025-03-20,16203708.205490632
2025-03-21,16188092.923623204
2025-03-24,16329331.088622399
2025-03-25,16293329.269382793
2025-03-26,16245952.104425324
2025-03-27,16235377.484761558
2025-03-28,16063002.292953752
2025-03-31,16132928.837448824
2025-04-01,16158025.584851753
2025-04-02,16104923.399932293
2025-04-03,15914590.81799532
2025-04-04,15390671.436050802
2025-04-07,15179130.618081626
2025-04-08,15012568.714318419
2025-04-09,15399891.406909294
2025-04-10,15198514.203076983
2025-04-11,15327751.094693607
2025-04-14,15449321.011658374
2025-04-15,15410683.846714234
2025-04-16,15339009.168457484
2025-04-17,15482004.016844792
2025-04-21,15403305.296842469
2025-04-22,15603638.035866166
2025-04-23,15612392.476314232
2025-04-24,15694196.479929788
2025-04-25,15683760.180548131
2025-04-28,15680722.144178351
2025-04-29,15700314.675897678
2025-04-30,15661108.787318353
2025-05-01,15625048.501133544
2025-05-02,15701473.324054876
2025-05-05,15703234.161506828
2025-05-06,15629489.930401027
2025-05-07,15642131.110325567
2025-05-08,15669512.56780814
2025-05-09,15645824.403832918
2025-05-12,15656762.239733893
2025-05-13,15706630.074627893
2025-05-14,15726437.232245062
2025-05-15,15753384.017396256
2025-05-16,15773820.52586193
2025-05-19,15757364.461921347
2025-05-20,15753158.917869158
2025-05-21,15721555.278604068
2025-05-22,15709479.16539771
2025-05-23,15727354.89139719
2025-05-27,15731246.551767979
2025-05-28,15712005.22919616
2025-05-29,15703367.021108365
2025-05-30,15762062.822627766
2025-06-02,15777232.754166473
2025-06-03,15784117.797981443
2025-06-04,15773704.199478071
2025-06-05,15711098.501830285
2025-06-06,15767278.11496736
2025-06-09,15796785.854272341
2025-06-10,15794035.886558535
2025-06-11,15812004.670616005
2025-06-12,15798197.563564241
2025-06-13,15793201.333743967
2025-06-16,15823048.421798605
2025-06-17,15798094.282008184
2025-06-18,15804180.48449935
2025-06-20,15804384.175469313
2025-06-23,15828568.086421618
2025-06-24,15853810.45571001
2025-06-25,15841073.076295875
2025-06-26,15880210.877216194
2025-06-27,15835465.715501362
2025-06-30,15900005.621870084
2025-07-01,15803360.564499367
2025-07-02,15915758.661583178
2025-07-03,15934038.60904276
2025-07-07,15903844.834345544
2025-07-08,15868626.901854724
2025-07-09,15950674.77391515
2025-07-10,15955000.448870625
2025-07-11,15927108.764056236
2025-07-14,15971753.463100873
2025-07-15,15975751.389899107
2025-07-16,16034843.03133477
2025-07-17,16132853.37318639
2025-07-18,16088555.240458703
2025-07-21,16067024.157025767
2025-07-22,15957551.651158974
2025-07-23,15950903.14105317
2025-07-24,15963345.20930383
2025-07-25,15992517.242758507
2025-07-28,15996169.049646826
2025-07-29,15957615.425719637
2025-07-30,16014223.920037214
2025-07-31,15971823.38272406
2025-08-01,15541982.665043984
2025-08-04,15968603.889512282
2025-08-05,15838034.642853167
2025-08-06,15818944.029286185
2025-08-07,15884308.768167075
2025-08-08,15920536.716634449
2025-08-11,15800613.796563968
2025-08-12,15995945.104046067
2025-08-13,15907886.21169917
2025-08-14,15917576.565761684
2025-08-15,15954126.547501346
2025-08-18,15945957.616878005
2025-08-19,15449156.034970483
2025-08-20,15372014.116174655
2025-08-21,15342695.95387098
2025-08-22,15529547.503598666
2025-08-25,15450561.468202854
2025-08-26,15506494.717026383
2025-08-27,15520413.991041232
2025-08-28,15871360.38705513
2025-08-29,15602118.99526535
2025-09-02,15503910.910369286
2025-09-03,15584780.299787464
2025-09-04,15629137.180345709
2025-09-05,15535107.523557283
2025-09-08,15827490.24654108
2025-09-09,16030639.041420305
2025-09-10,16631834.795220405
2025-09-11,16655097.340125008
2025-09-12,16525241.202907644
2025-09-15,16746626.911756052
2025-09-16,16867491.941466827
2025-09-17,16860046.442283187
2025-09-18,16987330.196774304
2025-09-19,17083957.48711571
2025-09-22,17203430.552132882
2025-09-23,17153410.33157026
2025-09-24,17214895.333825435
2025-09-25,17101595.923009127
2025-09-26,17099829.99242504
2025-09-29,17225501.829147577
2025-09-30,17251747.275987517
2025-10-01,17569835.199587822
2025-10-02,17986833.008445676
2025-10-03,18096354.334415928
2025-10-06,18278482.55680222
2025-10-07,18127377.19272552
2025-10-08,18197670.084247313
2025-10-09,18166677.107985478
2025-10-10,17384558.6483776
2025-10-13,18191677.610698007
2025-10-14,18096825.78051849
2025-10-15,18388478.347891033
2025-10-16,18098478.887957975
2025-10-17,18123294.44756101
2025-10-20,18330614.917607583
2025-10-21,18015373.157804683
2025-10-22,17747287.052138064
2025-10-23,18209364.16434613
2025-10-24,18425112.40107019
2025-10-27,18884932.34922009
2025-10-28,18798429.92637474
2025-10-29,19105234.505894817
2025-10-30,19013643.54078535
2025-10-31,19138689.496373974
2025-11-03,19040952.11975205
2025-11-04,18474671.498379484
2025-11-05,18917665.559618812
2025-11-06,18671504.54782268
2025-11-07,18650330.397732478
2025-11-10,19004335.974072497
2025-11-11,18900368.148648527
2025-11-12,18730487.47403666
2025-11-13,18214868.18303801
2025-11-14,18270526.548880953
2025-11-17,18217853.11301047
2025-11-18,18145505.048107624
2025-11-19,18233120.06176884
2025-11-20,17623937.90510503
2025-11-21,17948055.95223285
2025-11-24,18689995.50295798
2025-11-25,18749294.571652506
2025-11-26,18873583.344199598
2025-11-28,19166897.998659533
2025-12-01,19100220.331307724
2025-12-02,19196764.102030255
2025-12-03,19347276.171902493
2025-12-04,19088960.414960284
2025-12-05,19208253.093252473
2025-12-08,19094771.54153536
2025-12-09,19161445.929869354
2025-12-10,19387919.9478933
2025-12-11,19209208.083865747
2025-12-12,19009207.585032016
2025-12-15,18948061.16942542
2025-12-16,18763385.169798516
2025-12-17,18535400.599915754
2025-12-18,18834605.190970443
2025-12-19,19058285.214429013
2025-12-22,19188222.16694458
2025-12-23,19222345.81686465
2025-12-24,19330204.932132408
2025-12-26,19308979.33236786
2025-12-29,19416720.18350581
2025-12-30,19408658.884134322
2025-12-31,19268369.453585926
2026-01-02,19496616.537258703
2026-01-05,19548154.014831573
2026-01-06,19687278.36206883
2026-01-07,19627189.191882018
2026-01-08,19736113.675971337
2026-01-09,19923815.80441836
2026-01-12,19962913.8454283
2026-01-13,19994560.495502643
2026-01-14,19986969.983020946
2026-01-15,19965042.975133862
2026-01-16,20021375.193148904
2026-01-20,19892589.00404797
2026-01-21,20159488.59369635
2026-01-22,20209307.228741292
2026-01-23,20195129.642492276
2026-01-26,20234516.1537826
2026-01-27,20422400.286942516
2026-01-28,20494754.04750739
2026-01-29,20579156.736988124
2026-01-30,20618626.691072013
2026-02-02,21058008.173996344
2026-02-03,21416786.205423772
2026-02-04,21176401.401462972
2026-02-05,21158184.068251282
2026-02-06,21463978.651931424
2026-02-09,21388289.37522021
2026-02-10,21125208.626080897
2026-02-11,21540155.846314676
2026-02-12,21355710.59869659
2026-02-13,21354054.71774217
2026-02-17,21146457.95924172
2026-02-18,21342366.47899437
2026-02-19,21357382.26661551
2026-02-20,21537806.93699112
2026-02-23,21595302.831095587
2026-02-24,21533988.812356055
2026-02-25,21574866.42675297
2026-02-26,21416680.714550413
2026-02-27,21665449.138384096
